age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,age_can_class,contact_var,was_contacted,pweek,quarter,education_lvl
36,1,1,2,1,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
46,4,0,0,1,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
40,4,0,3,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
58,5,0,6,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
42,4,0,6,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
35,2,1,6,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
43,5,0,0,1,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
45,3,0,0,0,1,1,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
39,2,0,4,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
50,1,2,4,0,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
32,6,2,0,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
39,2,0,1,1,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
52,8,0,6,1,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
44,2,0,4,0,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
56,3,0,0,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
48,2,0,1,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
33,1,0,1,1,0,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
43,6,0,6,1,0,1,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,3
57,5,0,1,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
36,4,1,4,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
34,6,0,6,0,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
34,1,1,3,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
30,4,0,6,1,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
33,1,2,5,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
32,4,1,4,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
36,4,1,1,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
36,3,1,1,0,0,1,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
33,1,1,1,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
40,4,2,4,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
41,3,0,0,0,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
51,1,0,2,0,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
36,4,0,4,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,2
28,1,0,5,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
53,1,0,1,0,1,1,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
58,3,0,3,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
45,6,0,3,0,0,1,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
43,4,0,5,0,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
33,2,0,1,0,0,1,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
33,2,0,1,0,0,1,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
27,3,1,2,0,2,2,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
42,4,0,1,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
43,2,2,3,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
42,2,0,6,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
27,3,1,2,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
34,8,1,6,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
31,11,1,6,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
54,6,2,6,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
40,8,0,0,1,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
52,7,0,1,1,1,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
47,6,2,6,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
49,0,0,3,1,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
32,2,1,1,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
49,0,1,1,1,1,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
50,3,0,3,1,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
34,1,0,1,0,0,0,0,5,1,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
55,3,0,0,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
47,4,1,3,0,0,0,0,5,1,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,4,0,0,2,0
51,5,0,4,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,2
47,3,0,2,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
56,4,0,0,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
53,2,0,3,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
36,3,0,3,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
42,3,2,3,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
44,3,2,2,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
39,0,0,3,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,3,0,0,2,0
37,2,1,1,0,1,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
60,3,0,5,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
36,1,0,1,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
42,6,2,6,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
31,2,0,1,0,1,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
53,4,2,4,1,0,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
45,3,0,0,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
37,4,1,4,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
47,8,0,4,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
49,3,2,1,0,0,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
36,2,0,6,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
35,1,2,1,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
38,9,0,5,1,0,0,0,5,1,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,4,0,0,2,0
38,1,1,1,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
50,3,2,1,1,0,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
59,5,0,4,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
43,9,0,5,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
42,2,0,1,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
40,2,0,2,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
46,3,0,5,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
57,0,2,0,0,1,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
42,2,0,6,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,3
41,3,0,0,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
54,6,2,6,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,3
27,2,1,6,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
36,2,0,1,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
58,3,0,4,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
40,6,0,6,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
34,2,1,3,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
33,2,2,1,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
56,5,0,2,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
42,3,0,3,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
43,1,0,1,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
54,6,1,3,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
53,2,1,2,0,1,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
42,4,1,5,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
40,1,0,2,1,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
54,4,0,4,0,1,1,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
40,0,1,4,0,0,0,0,5,1,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,4,0,0,2,2
26,2,1,6,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,3
33,2,0,1,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
35,3,0,3,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
36,2,0,1,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
29,1,1,1,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
36,3,0,3,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
35,6,0,1,0,1,0,0,5,1,5,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,5,0,0,2,1
50,8,1,6,0,0,1,0,5,1,5,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,5,0,0,2,3
46,1,0,1,1,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
49,10,0,1,0,1,0,0,5,1,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,4,0,0,2,1
42,4,1,4,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
36,3,1,1,0,1,1,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
55,3,0,3,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
41,6,0,6,1,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
57,6,0,4,1,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,2
32,1,1,1,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
49,2,0,3,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
57,9,0,5,1,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
58,3,2,0,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
52,4,0,1,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
50,1,2,4,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
41,3,1,3,1,1,0,0,5,1,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,4,0,0,2,0
33,10,0,6,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,3
57,3,0,0,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
48,3,0,2,1,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
55,4,0,4,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
38,6,0,6,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
38,1,0,1,0,1,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
53,2,0,6,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
43,7,1,6,0,0,0,0,5,1,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,4,0,0,2,3
36,3,1,1,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
32,3,0,3,0,0,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
33,1,0,0,0,0,0,0,5,1,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
58,10,0,0,0,1,0,0,5,1,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
40,7,2,1,1,0,0,0,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
57,6,0,6,0,1,0,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
45,4,0,1,0,1,0,0,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
42,3,0,0,1,1,0,0,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
46,2,0,6,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
36,4,0,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
41,8,0,1,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
57,2,2,3,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
49,3,0,3,1,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
56,6,2,1,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
37,3,0,3,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
37,3,0,3,0,0,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
46,2,1,1,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
22,3,1,3,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1,0,0,2,0
43,1,0,1,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
49,3,0,5,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
41,4,0,2,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
38,2,1,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
33,2,0,3,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
49,2,0,6,0,1,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
30,3,1,5,0,0,0,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
33,2,0,3,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
34,6,1,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
30,11,1,5,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
59,6,0,0,1,1,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
59,6,0,0,1,2,2,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
41,8,0,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
48,0,0,2,1,1,1,0,5,2,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,4,0,0,2,0
28,9,1,5,1,1,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0,0,2,0
44,1,0,1,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0,0,2,1
59,5,3,6,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
50,6,0,1,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
35,2,0,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
42,2,0,1,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
45,2,0,3,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
36,4,0,4,0,0,0,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
56,1,0,1,1,0,0,0,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,1
29,3,2,0,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
41,8,0,6,0,1,1,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,3
42,3,0,3,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
52,1,1,1,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
48,1,0,1,1,2,2,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
31,3,0,1,1,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
43,7,0,6,1,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
36,3,0,0,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
42,10,0,6,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
52,1,2,2,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
39,2,0,1,0,1,0,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
36,1,0,1,0,0,1,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,1
42,3,0,3,1,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
41,2,0,1,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
55,4,0,0,0,0,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
30,3,0,3,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
57,5,3,0,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
45,10,0,0,1,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
51,3,0,0,1,1,1,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
39,8,1,3,1,1,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
47,2,0,1,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
27,1,0,1,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
34,4,1,6,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
57,3,0,0,1,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
43,10,0,0,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
49,3,0,0,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
39,6,0,6,1,0,0,0,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,3
38,3,0,0,1,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
49,3,0,3,0,0,0,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
58,6,0,2,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
43,4,0,4,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
50,9,0,5,1,1,0,0,5,2,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,0,2,0
31,1,0,1,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,1
43,8,2,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
43,8,0,3,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
30,8,1,6,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
27,1,1,4,0,1,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
51,1,0,5,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
37,4,0,4,0,1,0,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,2
46,0,0,3,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
35,3,0,4,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
47,2,2,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
46,6,0,5,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
40,4,0,4,1,0,1,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,2
26,0,0,6,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
32,3,2,3,1,0,0,0,5,2,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,2,0,0,2,0
45,6,0,6,0,1,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,3
34,2,0,3,0,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
47,3,0,5,1,0,0,0,5,2,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,2,0
