age,age_can_class,job,marital,education_lvl,education,default,housing,loan,contact,quarter,month,day_of_week,campaign,previous,contact_var,was_contacted,pweek,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
45,0,3,0,0,0,0,1,1,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,2,0,2,4,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,1,2,2,4,0,1,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,6,2,0,0,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,2,0,1,1,1,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,8,0,3,6,1,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
44,0,2,0,2,4,0,1,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,3,0,0,0,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,2,0,1,1,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,1,0,1,1,1,0,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,6,0,3,6,1,0,1,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,5,0,1,1,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,4,1,2,4,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,6,0,3,6,0,1,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,1,1,0,3,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
30,0,4,0,3,6,1,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,1,2,0,5,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,4,1,2,4,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,4,1,1,1,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,3,1,1,1,0,0,1,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,1,1,1,1,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,4,2,2,4,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,3,0,0,0,0,1,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
51,0,1,0,0,2,0,1,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,4,0,2,4,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
28,0,1,0,0,5,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
53,0,1,0,1,1,0,1,1,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,3,0,0,3,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,6,0,0,3,0,0,1,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,4,0,0,5,0,1,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,2,0,1,1,0,0,1,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,2,0,1,1,0,0,1,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
27,0,3,1,0,2,0,2,2,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,4,0,1,1,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,2,2,0,3,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,2,0,3,6,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
27,0,3,1,0,2,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,8,1,3,6,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
31,0,11,1,3,6,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,6,2,3,6,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,8,0,0,0,1,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,7,0,1,1,1,1,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,6,2,3,6,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,0,0,0,3,1,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,2,1,1,1,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,0,1,1,1,1,1,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,3,0,0,3,1,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,1,0,1,1,0,0,0,0,2,5,1,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,3,0,0,0,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,4,1,0,3,0,0,0,0,2,5,1,4,0,4,0,0,0,1.1,93.994,-36.4,4.857,5191,0
51,0,5,0,2,4,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,3,0,0,2,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,4,0,0,0,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
53,0,2,0,0,3,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,3,0,0,3,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,3,2,0,3,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
44,0,3,2,0,2,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,0,0,0,3,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,1
37,0,2,1,1,1,0,1,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
60,0,3,0,0,5,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,1,1,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,6,2,3,6,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
31,0,2,0,1,1,0,1,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
53,0,4,2,2,4,1,0,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,3,0,0,0,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
37,0,4,1,2,4,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,8,0,2,4,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,3,2,1,1,0,0,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,2,0,3,6,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,1,2,1,1,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,9,0,0,5,1,0,0,0,2,5,1,4,0,4,0,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,1,1,1,1,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,3,2,1,1,1,0,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
59,0,5,0,2,4,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,9,0,0,5,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,2,0,1,1,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,2,0,0,2,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,3,0,0,5,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,0,2,0,0,0,1,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,2,0,3,6,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,3,0,0,0,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,6,2,3,6,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
27,0,2,1,3,6,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,2,0,1,1,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,3,0,2,4,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,6,0,3,6,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,2,1,0,3,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,2,2,1,1,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,5,0,0,2,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,3,0,0,3,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,1,0,1,1,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,6,1,0,3,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
53,0,2,1,0,2,0,1,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,4,1,0,5,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,1,0,0,2,1,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,4,0,2,4,0,1,1,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,0,1,2,4,0,0,0,0,2,5,1,4,0,4,0,0,0,1.1,93.994,-36.4,4.857,5191,0
26,0,2,1,3,6,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,2,0,1,1,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,3,0,0,3,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,2,0,1,1,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
29,0,1,1,1,1,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,3,0,0,3,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,6,0,1,1,0,1,0,0,2,5,1,5,0,5,0,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,8,1,3,6,0,0,1,0,2,5,1,5,0,5,0,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,1,0,1,1,1,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,10,0,1,1,0,1,0,0,2,5,1,4,0,4,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,4,1,2,4,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,3,1,1,1,0,1,1,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,3,0,0,3,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,6,0,3,6,1,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,6,0,2,4,1,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,1,1,1,1,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,2,0,0,3,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,9,0,0,5,1,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,3,2,0,0,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,4,0,1,1,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,1,2,2,4,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,3,1,0,3,1,1,0,0,2,5,1,4,0,4,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,10,0,3,6,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,3,0,0,0,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,3,0,0,2,1,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,4,0,2,4,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,6,0,3,6,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,1,0,1,1,0,1,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
53,0,2,0,3,6,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,7,1,3,6,0,0,0,0,2,5,1,4,0,4,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,3,1,1,1,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,3,0,0,3,0,0,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,1,0,0,0,0,0,0,0,2,5,1,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,10,0,0,0,0,1,0,0,2,5,1,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,7,2,1,1,1,0,0,0,2,5,2,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,6,0,3,6,0,1,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,4,0,1,1,0,1,0,0,2,5,2,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,3,0,0,0,1,1,0,0,2,5,2,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,2,0,3,6,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,4,0,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,8,0,1,1,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,2,2,0,3,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,3,0,0,3,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,6,2,1,1,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
37,0,3,0,0,3,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
37,0,3,0,0,3,0,0,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,2,1,1,1,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
22,1,3,1,0,3,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,1,0,1,1,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,3,0,0,5,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,4,0,0,2,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,2,1,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,2,0,0,3,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,2,0,3,6,0,1,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
30,0,3,1,0,5,0,0,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
33,0,2,0,0,3,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,6,1,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
30,0,11,1,0,5,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
59,0,6,0,0,0,1,1,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
59,0,6,0,0,0,1,2,2,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,8,0,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,0,0,0,2,1,1,1,0,2,5,2,4,0,4,0,0,0,1.1,93.994,-36.4,4.857,5191,0
28,0,9,1,0,5,1,1,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,1
44,0,1,0,1,1,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,1
59,0,5,3,3,6,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,6,0,1,1,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,2,0,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,2,0,1,1,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,2,0,0,3,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,4,0,2,4,0,0,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
56,0,1,0,1,1,1,0,0,0,2,5,2,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
29,0,3,2,0,0,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,8,0,3,6,0,1,1,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,3,0,0,3,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,1,1,1,1,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,1,0,1,1,1,2,2,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
31,0,3,0,1,1,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,7,0,3,6,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,3,0,0,0,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,10,0,3,6,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
52,0,1,2,0,2,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,2,0,1,1,0,1,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
36,0,1,0,1,1,0,0,1,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,3,0,0,3,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
41,0,2,0,1,1,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
55,0,4,0,0,0,0,0,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
30,0,3,0,0,3,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,5,3,0,0,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,10,0,0,0,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
51,0,3,0,0,0,1,1,1,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,8,1,0,3,1,1,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,2,0,1,1,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
27,0,1,0,1,1,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,4,1,3,6,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,3,0,0,0,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,10,0,0,0,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,3,0,0,0,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
39,0,6,0,3,6,1,0,0,0,2,5,2,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,3,0,0,0,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
49,0,3,0,0,3,0,0,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
58,0,6,0,0,2,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,4,0,2,4,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
50,0,9,0,0,5,1,1,0,0,2,5,2,3,0,3,0,0,0,1.1,93.994,-36.4,4.857,5191,0
31,0,1,0,1,1,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,8,2,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
43,0,8,0,0,3,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
30,0,8,1,3,6,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
27,0,1,1,2,4,0,1,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
51,0,1,0,0,5,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
37,0,4,0,2,4,0,1,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,0,0,0,3,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
35,0,3,0,2,4,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,2,2,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
46,0,6,0,0,5,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,4,0,2,4,1,0,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
26,0,0,0,3,6,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
32,0,3,2,0,3,1,0,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
45,0,6,0,3,6,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
34,0,2,0,0,3,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,3,0,0,5,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
42,0,4,0,2,4,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,1
57,0,4,0,0,0,1,0,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,4,0,0,0,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
38,0,3,0,0,0,0,0,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
57,0,4,0,0,0,1,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
28,0,11,1,0,3,1,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
60,0,6,0,3,6,0,0,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,2,0,3,6,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
47,0,4,0,2,4,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,2,0,1,1,0,0,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
51,0,6,0,2,4,1,1,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
48,0,7,1,0,0,0,1,0,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
54,0,0,0,0,0,0,0,0,0,2,5,2,2,0,2,0,0,0,1.1,93.994,-36.4,4.857,5191,0
40,0,3,0,0,2,0,0,1,0,2,5,2,1,0,1,0,0,0,1.1,93.994,-36.4,4.857,5191,0
